Year	Month	Day	Hour	Minute	DayTime	StatA02cmA	StatA03cmU	StatA15cmU	StatB02cmA	StatB03cmU	StatB15cmU	StatD02cmA	StatD03cmU	StatD15cmU
2018	8	20	4	45	20,179	19,85	19,85	19,76	19,95	19,76	19,76	19,95	19,85	19,85
2018	8	20	5	0	20,208	19,76	19,85	19,76	19,95	19,76	19,76	19,95	19,85	19,85
2018	8	20	5	15	20,213	19,66	19,76	19,76	19,95	19,76	19,76	19,95	19,85	19,85
2018	8	20	5	30	20,217	19,47	19,57	19,76	19,95	19,76	19,76	19,95	19,85	19,85
2018	8	20	5	45	20,221	18,33	19,19	19,76	19,85	19,76	19,76	19,95	19,85	19,85
2018	8	20	6	0	20,250	18,14	18,90	19,76	19,85	19,76	19,76	19,85	19,85	19,85
2018	8	20	6	15	20,254	18,05	18,71	19,66	19,76	19,76	19,76	19,85	19,85	19,85
2018	8	20	6	30	20,258	17,76	18,62	19,66	19,57	19,66	19,76	19,66	19,76	19,85
2018	8	20	6	45	20,263	17,67	18,52	19,57	19,47	19,66	19,76	19,57	19,66	19,85
2018	8	20	7	0	20,292	17,76	18,52	19,57	19,28	19,57	19,76	19,47	19,57	19,76
2018	8	20	7	15	20,296	18,14	18,62	19,57	18,71	19,47	19,76	19,28	19,47	19,76
2018	8	20	7	30	20,300	17,86	18,52	19,47	17,95	19,38	19,76	18,33	19,38	19,76
2018	8	20	7	45	20,304	18,05	18,62	19,47	18,14	19,38	19,76	18,24	19,38	19,66
2018	8	20	8	0	20,333	18,81	18,81	19,47	18,62	19,28	19,66	18,71	19,38	19,66
2018	8	20	8	15	20,338	22,81	19,57	19,47	20,71	19,38	19,66	21,09	19,47	19,66
2018	8	20	8	30	20,342	18,90	19,38	19,38	18,90	19,47	19,66	18,90	19,57	19,66
2018	8	20	8	45	20,346	19,00	19,38	19,38	19,00	19,47	19,66	18,90	19,57	19,66
2018	8	20	9	0	20,375	20,14	19,66	19,38	19,66	19,47	19,66	19,38	19,66	19,66
2018	8	20	9	15	20,379	21,00	20,04	19,38	20,52	19,57	19,66	19,66	19,85	19,66
2018	8	20	9	30	20,383	20,33	20,14	19,38	20,33	19,76	19,66	19,66	19,95	19,66
2018	8	20	9	45	20,388	20,62	20,42	19,38	20,52	19,85	19,66	19,85	20,04	19,66
2018	8	20	10	0	20,417	19,85	20,23	19,47	19,95	19,95	19,66	19,66	20,04	19,76
2018	8	20	10	15	20,421	21,38	20,62	19,47	21,00	20,04	19,66	20,42	20,14	19,76
2018	8	20	10	30	20,425	21,28	20,90	19,47	21,00	20,23	19,66	20,14	20,04	19,76
2018	8	20	10	45	20,429	19,66	20,42	19,57	20,81	20,33	19,76	20,04	19,85	19,76
2018	8	20	11	0	20,458	22,81	21,19	19,57	20,81	20,14	19,76	20,62	20,04	19,76
2018	8	20	11	15	20,463	23,20	21,57	19,57	20,71	20,04	19,76	20,62	20,14	19,85
2018	8	20	11	30	20,467	23,77	21,38	19,66	21,57	20,04	19,85	21,00	20,33	19,85
2018	8	20	11	45	20,471	21,86	21,28	19,66	21,00	20,04	19,85	20,81	20,33	19,85
2018	8	20	12	0	20,500	21,28	20,90	19,76	21,09	20,14	19,85	20,71	20,33	19,85
2018	8	20	12	15	20,504	21,66	21,00	19,76	21,28	20,14	19,85	20,90	20,42	19,85
2018	8	20	12	30	20,508	21,19	20,81	19,76	21,28	20,23	19,85	20,90	20,52	19,95
2018	8	20	12	45	20,513	23,10	20,90	19,85	22,14	20,33	19,95	21,19	20,62	19,95
2018	8	20	13	0	20,542	21,19	20,81	19,85	21,28	20,33	19,95	20,81	20,52	19,95
2018	8	20	13	15	20,546	21,28	20,81	19,85	21,28	20,33	19,95	20,90	20,62	19,95
2018	8	20	13	30	20,550	21,66	21,00	19,95	21,66	20,42	19,95	20,90	20,62	20,04
2018	8	20	13	45	20,554	21,47	20,90	19,95	21,47	20,42	19,95	21,00	20,71	20,04
2018	8	20	14	0	20,583	22,14	21,19	19,95	21,28	20,52	20,04	21,00	20,71	20,04
2018	8	20	14	15	20,588	22,24	21,38	19,95	21,38	20,52	20,04	21,09	20,71	20,04
2018	8	20	14	30	20,592	21,86	21,28	19,95	21,57	20,52	20,04	21,09	20,81	20,14
2018	8	20	14	45	20,596	22,53	21,95	20,04	22,05	20,62	20,04	21,09	20,81	20,14
2018	8	20	15	0	20,625	22,14	21,76	20,04	21,95	20,71	20,04	21,00	20,71	20,14
2018	8	20	15	15	20,629	23,29	22,14	20,04	22,53	20,71	20,14	21,09	20,71	20,14
2018	8	20	15	30	20,633	22,05	21,76	20,04	22,05	20,81	20,14	20,81	20,71	20,23
2018	8	20	15	45	20,638	22,14	21,95	20,14	22,14	20,90	20,14	20,81	20,62	20,23
2018	8	20	16	0	20,667	22,24	21,95	20,14	22,14	21,00	20,23	21,00	20,71	20,23
2018	8	20	16	15	20,671	22,72	22,24	20,23	22,43	21,00	20,23	21,19	20,90	20,23
2018	8	20	16	30	20,675	22,43	22,05	20,23	22,05	21,00	20,23	21,28	20,90	20,23
2018	8	20	16	45	20,679	22,24	21,95	20,23	21,86	21,00	20,33	21,66	21,09	20,23
2018	8	20	17	0	20,708	22,33	21,95	20,33	21,86	21,00	20,33	21,47	21,09	20,33
2018	8	20	17	15	20,713	22,53	22,05	20,33	21,86	20,90	20,33	21,28	21,00	20,33
2018	8	20	17	30	20,717	22,72	22,24	20,42	21,95	21,00	20,33	21,28	21,00	20,33
2018	8	20	17	45	20,721	23,10	22,43	20,42	22,05	21,00	20,42	21,28	21,00	20,33
2018	8	20	18	0	20,750	21,76	22,62	20,42	22,14	21,00	20,42	21,38	21,00	20,42
2018	8	20	18	15	20,754	21,76	22,14	20,52	21,95	21,00	20,42	21,47	21,09	20,42
2018	8	20	18	30	20,758	21,57	21,86	20,52	21,86	21,00	20,42	21,47	21,19	20,42
2018	8	20	18	45	20,763	21,28	21,66	20,52	21,76	21,00	20,42	21,47	21,19	20,42
2018	8	20	19	0	20,792	20,81	21,38	20,62	21,57	21,00	20,42	21,38	21,19	20,42
2018	8	20	19	15	20,796	20,14	21,09	20,62	21,28	21,00	20,52	21,19	21,09	20,52
2018	8	20	19	30	20,800	19,85	20,81	20,62	20,14	20,90	20,52	20,42	20,90	20,52
2018	8	20	19	45	20,804	19,76	20,62	20,62	19,57	20,81	20,52	19,28	20,71	20,52
2018	8	20	20	0	20,833	19,38	20,33	20,62	19,19	20,62	20,52	19,09	20,52	20,42
2018	8	20	20	15	20,838	19,19	20,14	20,62	19,09	20,52	20,52	18,90	20,33	20,42
2018	8	20	20	30	20,842	19,00	19,95	20,62	19,00	20,42	20,52	18,81	20,14	20,42
2018	8	20	20	45	20,846	18,81	19,76	20,52	18,81	20,23	20,42	18,71	20,04	20,33
2018	8	20	21	0	20,875	18,62	19,47	20,52	18,52	20,14	20,42	18,62	19,85	20,33
2018	8	20	21	15	20,879	18,52	19,38	20,52	18,52	20,04	20,42	18,62	19,85	20,23
2018	8	20	21	30	20,883	17,86	19,09	20,42	17,95	19,95	20,33	18,14	19,66	20,23
2018	8	20	21	45	20,888	17,28	18,71	20,42	17,57	19,85	20,33	17,86	19,57	20,14
2018	8	20	22	0	20,917	17,38	18,62	20,33	17,48	19,66	20,33	17,86	19,47	20,14
2018	8	20	22	15	20,921	17,57	18,62	20,23	17,76	19,57	20,23	17,86	19,38	20,04
2018	8	20	22	30	20,925	18,05	18,62	20,23	17,95	19,47	20,14	18,05	19,28	19,95
2018	8	20	22	45	20,929	18,14	18,62	20,14	18,05	19,47	20,14	18,24	19,28	19,95
2018	8	20	23	0	20,958	18,24	18,71	20,14	18,14	19,38	20,04	18,24	19,19	19,95
2018	8	20	23	15	20,963	18,24	18,62	20,04	18,14	19,38	20,04	18,81	19,19	19,85
2018	8	20	23	30	20,967	18,14	18,62	19,95	18,14	19,38	19,95	21,19	20,14	19,85
2018	8	20	23	45	20,971	18,14	18,62	19,95	20,52	19,47	19,95	20,52	20,23	19,85
